Annual Net emissions/removals in kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query results for — Party: Australia and 44 other(s) | Year: Base year and 29 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Last Inventory Year (2019)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
New Zealand,1.C.3  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,Total Amount Captured for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,Total Amount of Imports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,Total Amount of Exports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,Total Amount of CO₂ Injected at Storage Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,"Total Leakage from Transport, Injection and Storage",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,International Bunkers,2364.071027,2364.071027,2222.174627,2134.611667,2210.23856,2660.065546,2748.5552,2718.806252,2759.387967,2857.033153,2762.577617,2555.313549,2762.572278,2832.511024,2865.864254,2964.039563,3200.741542,3146.784016,3276.34037,3418.704092,3325.509728,3384.933881,3435.593651,3474.436823,3461.357474,3502.901746,3792.920466,4271.51785,4578.03576,4873.012382,4865.699986
New Zealand,International Aviation,1321.653569,1321.653569,1282.164362,1258.346311,1284.211774,1281.405851,1601.892549,1627.375835,1628.8985,1770.214622,1836.547972,1800.076744,1943.219836,1933.978402,2002.372257,2228.09081,2210.89191,2180.082121,2287.524799,2304.120109,2308.010038,2317.902237,2417.84471,2504.37084,2500.952974,2575.420511,2765.833894,3312.536724,3671.576107,3901.160728,3856.25631
New Zealand,International Navigation,1042.417458,1042.417458,940.0102657,876.265356,926.0267861,1378.659695,1146.662651,1091.430416,1130.489467,1086.818531,926.0296446,755.2368054,819.3524421,898.5326223,863.4919974,735.9487534,989.8496328,966.7018948,988.8155711,1114.583983,1017.499691,1067.031644,1017.748941,970.0659825,960.4045002,927.4812353,1027.086572,958.9811259,906.4596534,971.8516539,1009.443676
New Zealand,Multilateral Operations,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.  Industrial Processes and Product Use,2519.898786,2519.898786,2659.4285,2757.542897,2847.509887,2725.548401,2813.761522,2826.012777,2732.118121,2792.115792,2944.209033,2922.400967,2986.814789,2984.722818,3152.873433,3131.395964,3208.543495,3180.788179,3376.773068,3158.897698,3022.286187,3318.583674,3293.971704,3254.577185,3319.491517,3396.024125,3509.379959,3213.575266,3213.881235,3081.150913,3085.522307
New Zealand,2.A  Mineral Industry,561.8665652,561.8665652,572.4071401,648.5409744,646.7062938,625.3955321,674.5965583,646.1889313,695.0816622,650.9597567,728.3525291,718.5424591,716.8879163,706.9661776,697.2637472,666.6810081,756.1837348,719.1375607,861.499033,807.0331794,752.1659466,740.2259537,713.2590429,751.8809644,774.4213397,830.4996994,876.3331052,726.78689,669.6698255,615.1291159,618.0670372
New Zealand,2.A.1  Cement Production,448.7475481,448.7475481,437.7017475,477.2265831,489.2571303,496.9239734,538.6689418,510.3153935,532.2388446,488.9335884,532.1475386,530.7816491,534.7431749,550.9213914,534.0820533,487.5442933,576.6437322,544.7540324,687.3020752,639.0924749,586.0488,557.421,528.52724,568.62684,586.33585,619.46069,620.71166,486.37666,443.775,417.96564,410.94
New Zealand,2.A.2  Lime Production,82.5996225,82.5996225,94.9511175,96.2518875,93.2022075,80.1624975,83.6705025,79.095255,96.4665,96.4665,118.5825,111.3075,104.9055,103.7274696,104.3198105,114.3947377,120.8108845,118.0720247,119.3373852,112.0811713,113.5961111,114.9835575,118.9571625,111.9702525,132.48939,155.16807,190.55494,175.9866912,138.882,109.57691,108.0372
New Zealand,2.A.3  Glass production,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
New Zealand,2.A.4  Other Process Uses of Carbonates,30.51939457,30.51939457,39.75427507,75.06250381,64.24695606,48.30906118,52.25711402,56.77828278,66.37631759,65.55966831,77.62249045,76.45331,77.23924135,52.3173166,58.8618834,64.74197707,58.72911819,56.31150356,54.85957263,55.85953313,52.5210355,67.82139619,65.77464038,71.28387189,55.59609969,55.87093942,65.06650521,64.42353879,87.01282555,87.58656593,99.08983723
New Zealand,2.A.4.a  Ceramics,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
New Zealand,2.A.4.b  Other Uses of Soda Ash,5.8742482,5.8742482,5.854972608,5.878183096,6.15331,6.418521871,6.766629921,7.234231394,7.592387682,7.804393656,7.418005386,7.938869633,7.519191838,7.22875101,6.187292609,6.314324219,5.612689056,4.698317919,4.992694578,4.801940209,5.11167539,6.473170548,7.730875453,8.45136329,7.905034926,7.902436574,7.422267012,5.939465592,7.121963547,6.537260833,6.628145349
New Zealand,2.A.4.c  Non-metallurgical Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.A.4.d  Other,24.63314637,24.63314637,33.88730246,69.17232072,58.08164606,41.87853931,45.4784841,49.53205139,58.77192991,57.74327465,70.19248507,68.50244037,69.70804951,45.07656559,52.66259079,58.41565285,53.10442913,51.60118564,49.85487806,51.04559292,47.39736011,61.33622564,58.03176493,62.8205086,47.67906476,47.95650285,57.6322382,58.4720732,79.878862,81.0373051,92.44969188
New Zealand,2.B  Chemical Industry,175.4015474,175.4015474,189.8188177,181.7959733,179.4039046,196.2261801,171.5381951,190.7867774,190.3943439,195.4264643,196.7113322,198.2570856,206.3065489,213.070248,201.4209443,194.2862252,229.1194272,243.049551,249.9601858,265.6550077,261.6550361,265.1026301,281.5468652,275.2081717,260.531325,253.5691002,282.3472989,191.3446796,193.0880356,167.778505,183.3049933
New Zealand,2.B.1  Ammonia Production,21.68354738,21.68354738,21.73181765,22.18597331,16.91790462,16.58518009,27.53119512,22.80077738,30.47034388,17.60546428,17.9973322,13.90308558,17.72154891,14.16424804,15.64194434,17.42522522,15.14442722,13.85555098,23.63218583,17.57225389,21.46531664,19.88770693,24.77496288,22.40052477,17.57880494,18.11999334,20.75161006,17.71067956,17.88668356,18.408477,22.83492236
New Zealand,2.B.3  Adipic Acid Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.4.a  Caprolactam,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.4.b  Glyoxal,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.4.c  Glyoxylic Acid,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.5  Carbide Production,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
New Zealand,2.B.5.a  Silicon Carbide,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.5.b  Calcium Carbide,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
New Zealand,2.B.6  Titanium Dioxide Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.7  Soda Ash Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.8  Petrochemical and Carbon Black Production,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA"
New Zealand,2.B.8.a  Methanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,2.B.8.b  Ethylene,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.8.c  Ethylene Dichloride and Vinyl Chloride Monomer,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.8.d  Ethylene Oxide,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.8.e  Acrylonitrile,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.8.f  Carbon Black,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.B.10  Other,152.288,152.288,166.657,158.18,161.056,178.211,142.577,166.556,158.494,176.391,177.284,182.924,187.155,197.476,184.349,175.431,212.545,227.764,224.898,246.6527538,238.7597194,243.7849232,255.3419024,251.3776469,241.52252,234.0191069,260.1656888,172.204,173.771352,147.940028,159.0400709
New Zealand,2.C  Metal Industry,1757.51486,1757.51486,1872.157484,1901.166232,1994.163356,1874.876607,1936.82631,1957.863198,1814.767179,1913.27024,1985.89442,1970.947499,2028.692328,2028.546596,2216.673231,2232.09299,2184.664673,2179.633935,2226.045537,2046.666536,1969.12902,2273.234274,2258.880711,2187.578334,2243.773252,2270.765073,2307.743953,2251.472386,2304.453938,2249.342705,2236.111516
New Zealand,2.C.1  Iron and Steel Production,1306.73486,1306.73486,1421.220484,1498.642232,1535.022356,1416.736607,1493.64131,1455.552198,1295.650179,1395.99924,1441.96842,1429.077499,1500.045328,1464.778596,1658.224231,1670.60399,1623.166673,1625.342935,1645.658537,1539.204536,1513.43302,1696.438274,1685.891711,1664.743334,1708.143252,1732.380073,1767.869953,1712.053386,1758.299938,1694.405705,1661.610516
New Zealand,2.C.1.a  Steel,1306.73486,1306.73486,1421.220484,1498.642232,1535.022356,1416.736607,1493.64131,1455.552198,1295.650179,1395.99924,1441.96842,1429.077499,1500.045328,1464.778596,1658.224231,1670.60399,1623.166673,1625.342935,1645.658537,1539.204536,1513.43302,1696.438274,1685.891711,1664.743334,1708.143252,1732.380073,1767.869953,1712.053386,1758.299938,1694.405705,1661.610516
New Zealand,2.C.1.b  Pig Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,2.C.1.c  Direct Reduced Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,2.C.1.d  Sinter,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.C.1.e  Pellet,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.C.2  Ferroalloys Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.C.3  Aluminium Production,448.98,448.98,449.137,400.724,457.341,456.34,441.385,500.511,517.317,515.471,542.126,540.07,526.847,561.968,556.649,559.689,559.698,552.491,578.587,505.662,453.896,574.996,571.189,521.035,533.83,536.585,538.074,539.419,546.154,554.937,574.501
New Zealand,2.C.3.a  CO₂ Emissions,448.98,448.98,449.137,400.724,457.341,456.34,441.385,500.511,517.317,515.471,542.126,540.07,526.847,561.968,556.649,559.689,559.698,552.491,578.587,505.662,453.896,574.996,571.189,521.035,533.83,536.585,538.074,539.419,546.154,554.937,574.501
New Zealand,2.C.4  Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.C.5  Lead Production,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,NO,NO,NO,NO
New Zealand,2.C.6  Zinc Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
New Zealand,2.D  Non-energy Products from Fuels and Solvent Use,25.11581303,25.11581303,25.04505907,26.03971683,27.23633278,29.05008177,30.80045881,31.17387049,31.87493589,32.45933134,33.25075151,34.65392393,34.92799563,36.13979658,37.5155104,38.33574112,38.57565986,38.96713181,39.26831229,39.54297463,39.33618425,40.0208159,40.28508524,39.90971435,40.76560094,41.19025202,42.95560225,43.97131068,46.66943628,48.90058731,48.03876052
New Zealand,2.D.1  Lubricant Use,22.76850103,22.76850103,22.69774707,23.69240483,24.88902078,26.70276977,28.45314681,28.82655849,29.52762389,30.11201934,30.90343951,32.30661193,32.58068363,33.79248458,35.1681984,35.98842912,36.22834786,36.61981981,36.92100029,36.93453677,36.46662052,36.8901263,36.89326978,36.25677302,36.85153375,37.01505896,38.51928333,39.2738659,41.71086563,43.68089079,42.53182555
New Zealand,2.D.2  Paraffin Wax Use,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312,2.347312
New Zealand,2.D.3  Other,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",0.261125865,0.52225173,0.783377595,1.04450346,1.305629325,1.56675519,1.827881055,2.08900692,2.350132785,2.61125865,2.872384515,3.159622967
New Zealand,2.D.3.d  Other,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",0.261125865,0.52225173,0.783377595,1.04450346,1.305629325,1.56675519,1.827881055,2.08900692,2.350132785,2.61125865,2.872384515,3.159622967
New Zealand,2.G  Other Product Manufacture and Use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,2.G.4  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,3.  Agriculture,399.2576247,399.2576247,440.5406397,468.4570332,522.4453368,588.0935838,677.931886,627.0622024,662.4060136,747.8979657,855.0276984,911.3467637,1031.035207,1171.911751,1123.447304,1125.250816,1194.375882,1038.667455,1111.516924,1051.171949,1093.61,1069.826644,1131.490711,1176.945318,1060.250306,1102.690911,1144.498834,1088.802418,1047.860887,1103.044393,1116.865544
New Zealand,3.G  Liming,360.0626845,360.0626845,388.6957773,417.3288701,451.9525277,496.5537033,541.1544382,485.2216434,534.6170334,584.012864,633.4082539,682.8036439,732.1994745,781.5948644,689.3410487,670.2060525,737.779799,616.4117064,655.2219293,610.84023,719.7008867,620.4663667,634.48847,682.70994,540.06656,591.97765,536.2674167,514.4111133,459.6000178,494.8559868,546.1409067
New Zealand,3.G.1  Limestone CaCO₃,353.2142262,353.2142262,381.3027124,409.3911985,443.3563078,487.1091608,530.8615816,475.9926389,524.4485194,572.9048323,621.3607129,669.8165935,718.2729063,766.7287869,676.2296556,657.4586105,723.747092,604.6874428,642.7594882,602.96808,710.21808,603.50752,621.02216,667.5834,523.9762,577.39308,523.67436,503.64512,448.7390181,482.7989441,535.34536
New Zealand,3.G.2  Dolomite CaMg(CO₃)₂,6.848458238,6.848458238,7.39306491,7.937671582,8.596219893,9.444542426,10.29285658,9.229004571,10.16851394,11.10803169,12.04754106,12.98705043,13.92656817,14.86607754,13.11139306,12.74744193,14.03270697,11.72426361,12.46244116,7.87215,9.482806667,16.95884667,13.46631,15.12654,16.09036,14.58457,12.59305667,10.76599333,10.86099977,12.0570427,10.79554667
New Zealand,3.H  Urea Application,39.19494019,39.19494019,51.84486238,51.12816313,70.49280915,91.53988057,136.7774478,141.840559,127.7889802,163.8851017,221.6194444,228.5431198,298.8357326,390.3168861,434.1062552,455.0447638,456.596083,422.2557486,456.2949943,440.331719,373.909113,449.3602776,497.0022408,494.235378,520.1837465,510.7132609,608.2314174,574.3913043,588.2608696,608.1884058,570.7246377
New Zealand,3.I  Other Carbon-containing Fertilizers,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
New Zealand,"4.  Land Use, Land-Use Change and Forestry",-28606.82314,-28606.82314,-30577.02416,-30702.38938,-31023.80824,-30674.54461,-28646.07797,-27820.87961,-28036.48755,-28182.36323,-29636.40193,-28435.705,-28262.83097,-25630.52531,-26696.30793,-26528.46107,-25670.02254,-23648.33835,-22297.49353,-29346.64689,-27796.11157,-28200.88427,-23606.49964,-22648.48755,-20369.63614,-22550.18268,-23410.34625,-22768.93018,-22912.73147,-23568.60987,-27612.5294
New Zealand,4.A  Forest Land,-27114.4426,-27114.4426,-27862.61376,-27161.14373,-27446.94651,-27086.80921,-25087.02646,-24507.55911,-24682.96244,-26327.18983,-26522.97477,-27064.18766,-26199.7184,-22628.18117,-25840.46163,-29556.67681,-33634.29674,-34178.51974,-37553.76437,-29837.50991,-29857.78658,-29939.45548,-23492.40565,-23498.61357,-22997.08838,-21919.15515,-21713.41641,-19839.98824,-19137.03972,-16979.8782,-22280.40886
New Zealand,4.A.1  Forest Land Remaining Forest Land,-7515.560623,-7515.560623,-6823.143198,-5054.478295,-4282.725458,-2929.749649,-147.7721511,1662.452284,1844.257607,3346.532808,2542.057205,1342.361927,2841.615963,4952.469797,2408.38431,-972.6937746,-4619.881692,-6259.064857,-9759.651557,-6550.75349,-7885.568427,-9386.39869,-6276.241192,-6845.123955,-4063.405761,-3556.935765,-5237.47206,-3044.471767,-3281.516314,-1385.725375,-17544.45621
New Zealand,4.A.2  Land Converted to Forest Land,-19598.88198,-19598.88198,-21039.47056,-22106.66543,-23164.22105,-24157.05956,-24939.25431,-26170.0114,-26527.22005,-29673.72264,-29065.03198,-28406.54959,-29041.33436,-27580.65096,-28248.84594,-28583.98304,-29014.41504,-27919.45489,-27794.11281,-23286.75642,-21972.21815,-20553.05679,-17216.16445,-16653.48961,-18933.68262,-18362.21939,-16475.94435,-16795.51648,-15855.52341,-15594.15282,-4735.952643
New Zealand,4.A.2.a  Cropland Converted to Forest Land,-0.018587075,-0.018587075,-0.033736489,-0.112995086,-0.203140808,-0.49606384,-0.801438241,-1.520273937,-2.466946854,-3.789287857,-5.264499764,-6.770842721,-8.183295368,-9.129040683,-9.937981399,-10.49137474,-11.02050168,-11.52551717,-12.07015129,-12.11405791,-11.17517543,-10.70493421,-9.599599131,-9.294391676,-8.18846288,-7.409582055,5.840743655,-5.635412743,-5.17937268,-5.526417342,-2.03179524
New Zealand,4.A.2.b  Grassland Converted to Forest Land,-19596.0337,-19596.0337,-21036.16717,-22096.57727,-23150.20031,-24132.30571,-24912.24302,-26130.67303,-26476.69687,-29606.11898,-28978.77307,-28300.10196,-28916.11609,-27443.83359,-28101.05788,-28430.64088,-28855.5156,-27755.35749,-27623.83685,-23111.66716,-21793.43975,-20371.66909,-17033.1983,-16470.27076,-18752.97437,-18185.97264,-16453.71429,-16637.75272,-15699.4487,-15437.6066,-4685.608083
New Zealand,4.A.2.c  Wetlands Converted to Forest Land,-0.496789526,-0.496789526,-0.371466886,-1.376109146,-1.461237308,-2.733131832,-2.201834323,-3.844341894,-5.64216497,-9.061634141,-13.01097644,-17.31292928,-21.32271888,-23.79429721,-26.07996581,-27.30029794,-28.59238181,-29.88170785,-31.26953619,-32.78408449,-33.95390355,-34.47993343,-34.90998156,-35.51908994,-35.12156594,-32.87726775,-12.57202487,-31.70581439,-35.88241451,-36.68533103,-10.04126946
New Zealand,4.A.2.d  Settlements Converted to Forest Land,-0.006286692,-0.006286692,-0.005696361,-0.019257648,-0.023230585,-0.042082204,-0.039640653,-0.062437333,-0.08509604,-0.125134047,-0.170542681,-0.220104696,-0.266231166,-0.294582691,-0.32113838,-0.334852473,-0.349124125,-0.36302418,-0.38049901,-0.393231368,-0.406497634,-0.418485875,-0.427192178,-0.435352612,-0.443511529,-0.453366299,0.01092045,-0.412200263,-0.399746345,-0.40330096,-0.251510581
New Zealand,4.A.2.e  Other Land Converted to Forest Land,-2.326613577,-2.326613577,-2.892486588,-8.579800447,-12.33313294,-21.48256777,-23.9683705,-33.91131367,-42.3289733,-54.62759676,-67.81289199,-82.14374921,-95.44602371,-103.5994536,-111.4489694,-115.215632,-118.9374356,-122.3271461,-126.5557818,-129.7978847,-133.2428257,-135.7843511,-138.029382,-137.970013,-136.9547101,-135.5065369,-15.50969997,-120.0103317,-114.6131688,-113.9311775,-38.01998445
New Zealand,4.B  Cropland,468.6581931,468.6581931,470.9089745,473.1597558,475.4105372,477.6613186,479.9121,482.1628814,486.3166323,488.7309512,491.1452702,508.1663568,509.9921416,507.4780253,523.762202,552.059087,603.4506512,629.7456642,676.8177143,495.8782088,475.4254017,483.2175656,464.951056,455.3271517,507.9883218,447.357141,407.246233,405.3582461,386.8286872,383.1180577,379.3642319
New Zealand,4.B.1  Cropland Remaining Cropland,357.7940589,357.7940589,356.8772996,355.9605403,355.043781,354.1270217,353.2102624,352.293503,352.0395855,351.0887413,350.1378971,349.1870529,348.2362087,346.6225228,345.7057635,344.7890042,343.8722449,342.9554855,342.0387262,342.7142912,342.5474792,342.3305308,342.1135824,341.896634,330.9922164,331.0034073,331.0145982,331.0257891,331.0368986,333.644308,315.5953561
New Zealand,4.B.2  Land Converted to Cropland,110.8641342,110.8641342,114.0316749,117.1992156,120.3667563,123.5342969,126.7018376,129.8693783,134.2770468,137.6422099,141.0073731,158.9793039,161.7559329,160.8555025,178.0564386,207.2700829,259.5784063,286.7901787,334.7789881,153.1639176,132.8779225,140.8870348,122.8374736,113.4305177,176.9961054,116.3537337,76.23163484,74.33245704,55.79178865,49.47374977,63.76887575
New Zealand,4.B.2.a  Forest Land Converted to Cropland,1.264293771,1.264293771,1.265484788,1.266675805,1.267866822,1.269057839,1.270248855,1.271439872,1.272630889,1.273821906,1.275012923,15.88297158,15.29562846,12.27135369,26.3059401,52.35323472,101.4952085,125.5406312,170.3630909,27.01057408,9.541562556,25.2730289,14.94581458,13.26119895,89.34139759,36.80204854,4.782454641,10.92289181,0.484810568,0.49052408,0.523414536
New Zealand,4.B.2.b  Grassland Converted to Cropland,109.7282975,109.7282975,112.9320101,116.1357228,119.3394355,122.5431482,125.7468609,128.9505735,133.394414,136.7957491,140.1970843,143.5984194,146.9997546,149.160962,152.3646747,155.5683873,158.7721,161.9758127,165.1795254,126.8317548,124.0136341,116.2630468,108.5124666,100.7618931,88.21317191,80.08305319,71.95345208,63.88674097,55.75705769,49.39594229,63.53812129
New Zealand,4.B.2.c  Wetlands Converted to Cropland,-0.008917912,-0.008917912,0.003980843,0.016879598,0.029778353,0.042677108,0.055575863,0.068474617,0.081373372,0.094272127,0.107170882,0.120069637,0.132968392,0.145867147,0.158765902,0.171664657,0.184563412,0.197462167,0.210360922,0.226300571,0.227437681,0.214366428,0.201295175,0.188223922,0.181029686,0.166821323,0.15261296,0.138404596,0.124196233,0.111297478,0.109434069
